"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 28 11:34:48 GMT 2024","Thu Mar 28 11:34:48 GMT 2024","140","API тесты","Управление билд конфигурациями","Негативные сценарии","","","Проверка отсутствия прав на создание билд конфигурации","Проверяется невозможность создания билд конфигурации под определёнными ролями"
"passed","Thu Mar 28 11:34:46 GMT 2024","Thu Mar 28 11:34:47 GMT 2024","1137","API тесты","Управление билд конфигурациями","Негативные сценарии","","","Проверка невозможности создания билд конфигурации","Проверяется валидация с пустыми атрибутами билд конфигурации"
"failed","Thu Mar 28 11:37:00 GMT 2024","Thu Mar 28 11:37:26 GMT 2024","25497","UI тесты","Проверка футера","Футер","","","Авторизация под разными ролями и проверка ссылок в футере",""
"failed","Thu Mar 28 11:35:46 GMT 2024","Thu Mar 28 11:36:17 GMT 2024","30370","UI тесты","Проверка футера","Футер","","","Авторизация под разными ролями и проверка ссылок в футере",""
"passed","Thu Mar 28 11:34:48 GMT 2024","Thu Mar 28 11:34:48 GMT 2024","151","API тесты","Управление билд конфигурациями","Создание билд конфигурации","","","Проверка создания билд конфигурации","Проверяется создание билд конфигурации"
"failed","Thu Mar 28 11:37:01 GMT 2024","Thu Mar 28 11:37:28 GMT 2024","27097","UI тесты","Проверка футера","Футер","","","Авторизация под разными ролями и проверка ссылок в футере",""
"passed","Thu Mar 28 11:35:13 GMT 2024","Thu Mar 28 11:35:42 GMT 2024","28708","UI тесты","Управление билд конфигурациями","Удаление билд конфигурации","","","Удаление билд конфигурации под Супер Администратором","Авторизация Супер Администратором, создание проекта, билда и удаление билда"
"passed","Thu Mar 28 11:34:48 GMT 2024","Thu Mar 28 11:34:48 GMT 2024","9","API тесты","Управление проектами","Негативные сценарии","","","Невозможность создания проекта с пустыми атрибутами","Проверяется валидация с пустыми атрибутами проекта"
"passed","Thu Mar 28 11:37:28 GMT 2024","Thu Mar 28 11:37:50 GMT 2024","21780","UI тесты","Управление проектами","Создание проекта","","","Cоздание проекта под Супер Администратором","Авторизация Супер Администратором и создание проекта"
"passed","Thu Mar 28 11:34:46 GMT 2024","Thu Mar 28 11:34:47 GMT 2024","1642","API тесты","Управление билд конфигурациями","Создание билд конфигурации","","","Проверка создания билд конфигурации","Проверяется создание билд конфигурации"
"passed","Thu Mar 28 11:37:26 GMT 2024","Thu Mar 28 11:38:00 GMT 2024","34540","UI тесты","Управление билд конфигурациями","Cоздание билд конфигурации","","","Cоздание билд конфигурации и шага в билде Супер Администратором","Авторизация Супер Администратором, создание проекта, билд конфигурации и шага в командной строке"
"broken","Thu Mar 28 11:34:56 GMT 2024","Thu Mar 28 11:35:11 GMT 2024","14535","UI тесты","Управление билд конфигурациями","Cоздание билд конфигурации","","","Cоздание билд конфигурации и шага в билде Супер Администратором","Авторизация Супер Администратором, создание проекта, билд конфигурации и шага в командной строке"
"passed","Thu Mar 28 11:34:48 GMT 2024","Thu Mar 28 11:34:48 GMT 2024","39","API тесты","Управление проектами","Негативные сценарии","","","Проверка невозможности создания проектов с одинаковыми данными","Проверяется валидация DuplicateProjectNameException при повторном создании проекта с существующими данными"
"passed","Thu Mar 28 11:34:48 GMT 2024","Thu Mar 28 11:34:53 GMT 2024","5472","API тесты","Управление запусками билдов","Запуск билда","","","Проверка запуска билда","Проверяется запуск и успешная работа билда"
"passed","Thu Mar 28 11:34:48 GMT 2024","Thu Mar 28 11:34:48 GMT 2024","5","API тесты","Управление проектами","Негативные сценарии","","","Невозможность создания проекта с пустыми атрибутами","Проверяется валидация с пустыми атрибутами проекта"
"passed","Thu Mar 28 11:36:10 GMT 2024","Thu Mar 28 11:36:50 GMT 2024","40196","UI тесты","Управление проектами","Создание проекта","","","Cоздание проекта под Супер Администратором","Авторизация Супер Администратором и создание проекта"
"passed","Thu Mar 28 11:38:00 GMT 2024","Thu Mar 28 11:38:08 GMT 2024","7917","UI тесты","Управление запусками билдов","Запуск билда","","","Cоздание проекта, билд конфигурации, шага и запуск билда","Авторизация Супер Администратором, создание проекта, билд конфигурации, шага в командной строке и запуск билда"
"passed","Thu Mar 28 11:34:48 GMT 2024","Thu Mar 28 11:34:48 GMT 2024","7","API тесты","Управление проектами","Негативные сценарии","","","Невозможность создания проекта с пустыми атрибутами","Проверяется валидация с пустыми атрибутами проекта"
"passed","Thu Mar 28 11:35:20 GMT 2024","Thu Mar 28 11:35:43 GMT 2024","23750","UI тесты","Управление проектами","Создание проекта","","","Cоздание проекта под Супер Администратором","Авторизация Супер Администратором и создание проекта"
"passed","Thu Mar 28 11:34:48 GMT 2024","Thu Mar 28 11:34:48 GMT 2024","193","API тесты","Управление проектами","Создание проекта","","","Проверка создания проекта","Проверяется создание проекта и пополнение в общем списке проектов"
"failed","Thu Mar 28 11:34:56 GMT 2024","Thu Mar 28 11:35:20 GMT 2024","23454","UI тесты","Проверка футера","Футер","","","Авторизация под разными ролями и проверка ссылок в футере",""
"passed","Thu Mar 28 11:34:48 GMT 2024","Thu Mar 28 11:34:48 GMT 2024","88","API тесты","Управление проектами","Негативные сценарии","","","Проверка отсутствия прав на создание проекта","Проверяется невозможность создания проекта под определенными ролями"
"passed","Thu Mar 28 11:34:47 GMT 2024","Thu Mar 28 11:34:47 GMT 2024","40","API тесты","Управление билд конфигурациями","Негативные сценарии","","","Проверка невозможности создания билд конфигурации","Проверяется валидация с пустыми атрибутами билд конфигурации"
"failed","Thu Mar 28 11:37:02 GMT 2024","Thu Mar 28 11:37:28 GMT 2024","25559","UI тесты","Проверка футера","Футер","","","Авторизация под разными ролями и проверка ссылок в футере",""
"passed","Thu Mar 28 11:36:08 GMT 2024","Thu Mar 28 11:36:42 GMT 2024","33865","UI тесты","Управление билд конфигурациями","Удаление билд конфигурации","","","Удаление билд конфигурации под Супер Администратором","Авторизация Супер Администратором, создание проекта, билда и удаление билда"
"passed","Thu Mar 28 11:37:28 GMT 2024","Thu Mar 28 11:37:51 GMT 2024","22617","UI тесты","Управление билд конфигурациями","Удаление билд конфигурации","","","Удаление билд конфигурации под Супер Администратором","Авторизация Супер Администратором, создание проекта, билда и удаление билда"
"broken","Thu Mar 28 11:34:56 GMT 2024","Thu Mar 28 11:35:11 GMT 2024","15082","UI тесты","Управление проектами","Удаление проекта","","","Удаление проекта под Супер Администратором","Авторизация Супер Администратором, создание проекта и его удаление"
